terrakey,intent,mod_type,fragment,assgn_id,adm_ref_id,plan_adm_ref_id,notice_typ,adm,ctry,network,stn_id,addr_code,op_agcy,d_adm_ntc,d_inuse,d_rcv,d_expiry,prov,region,transmitter.frq,freq_vcarr,freq_scarr,tv_chan,freq_stabl,oset_v_12,oset_v_khz,oset_s_12,oset_s_khz,offset_khz,stn_cls,tran_sys,color,emi_cls,bdwdth,transmitter.alt,eff_hgtmax,erp_dbw,transmitter.txw,erp_h_dbw,erp_h_kw,erp_v_dbw,erp_v_kw,erp_beam_tilt_dbw,beam_tilt_angle,antenna.pol,ant_dir,antenna.azi,pwr_ratio,site,long_deg,long_ew,long_min,long_sec,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lon,transmitter.lat,long_rdn,lat_rdn,site_alt,eu_ref,eu,fdg_observ,d_recog,src_notice,d_updated,src_update,stage,amend_type,is_notice,is_public,is_resub,is_digital,is_pub_req,d_pub_req,target,plan_entry,assgn_code,are_rmk_conds_met,has_signed_commitment,sfn_id,assoc_allot_id,assoc_allot_sfn_id,spect_mask,rx_mode,ref_plan_cfg,freq_block,pwr_dens,pwr_dens_reference,freq_min,freq_max,antenna.ant
92534360,RECORDED,MAJOR,GE84,120238542,KAB90.5-2020,,T01,BDI,BDI,92534360,,,,,,2022-01-28 00:00:00,,,1,90.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,83.25654602050781,83.25654602050781,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 03:00:15,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,90.35,90.65,1
92534361,RECORDED,MAJOR,GE84,120238543,KAB92.6-2020,,T01,BDI,BDI,92534361,,,,,,2022-01-28 00:00:00,,,1,92.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,66.47929382324219,66.47929382324219,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 05:00:37,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,92.45,92.75,1
92534362,RECORDED,MAJOR,GE84,120238544,KAB93.3-2020,,T01,BDI,BDI,92534362,,,,,,2022-01-28 00:00:00,,,1,93.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,102.15149688720705,102.15149688720705,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 05:39:25,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,93.15,93.45,1
92534364,RECORDED,MAJOR,GE84,120238546,KAB94.7-2020,,T01,BDI,BDI,92534364,,,,,,2022-01-28 00:00:00,,,1,94.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,80.31293487548828,80.31293487548828,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 07:01:03,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,94.55,94.85,1
92534368,RECORDED,MAJOR,GE84,120238550,KAB97.7-2020,,T01,BDI,BDI,92534368,,,,,,2022-01-28 00:00:00,,,1,97.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,104.47113037109376,104.47113037109376,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 09:57:04,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,97.55,97.85,1
92534369,RECORDED,MAJOR,GE84,120238551,KAB98-2020,,T01,BDI,BDI,92534369,,,,,,2022-01-28 00:00:00,,,1,98.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,100.11067199707033,100.11067199707033,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 10:14:08,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,97.85,98.15,1
92534370,RECORDED,MAJOR,GE84,120238552,KAB100.4-2020,,T01,BDI,BDI,92534370,,,,,,2022-01-28 00:00:00,,,1,100.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,83.79911041259766,83.79911041259766,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 12:34:38,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,100.25,100.55,1
92360860,RECORDED,NOT MODIFY,GE84,120238541,KAY90.4-2020,,T01,BDI,BDI,92360860,,,,,,2022-01-28 00:00:00,,,1,90.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,249,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KAYANZA,29,E,38,19.0,2,S,56,16.0,29.63861111111111,-2.937777777777778,0.517291349607055,-0.0512738949141436,1881.0,85.01332092285156,85.01332092285156,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 02:54:08,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,90.25,90.55,1
92534248,RECORDED,NOT MODIFY,GE84,122002425,KAYANZA,,T01,BDI,BDI,92534248,,,,,,2022-01-28 00:00:00,,,1,103.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,223,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,KAYANZA,29,E,37,36.0,2,S,55,5.0,29.62666666666667,-2.918055555555556,0.517082879724178,-0.0509296772005559,1889.0,71.92613220214844,71.92613220214844,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 15:29:01,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,102.85,103.15,1
92534352,RECORDED,NOT MODIFY,GE84,122002529,KIR102.1,,T01,BDI,BDI,92534352,,,,,,2022-01-28 00:00:00,,,1,102.1,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,78,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,KIRUNDO,30,E,5,36.0,2,S,35,16.0,30.093333333333334,-2.5877777777777777,0.5252277495668181,-0.0451652425321636,1413.0,90.3002700805664,90.30437469482422,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 14:27:40,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,101.95,102.25,1
92534259,RECORDED,NOT MODIFY,GE84,122002436,MAGARA,,T01,BDI,BDI,92534259,,,,,,2022-01-28 00:00:00,,,1,92.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,49,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,MAGARA,29,E,19,9.0,3,S,43,40.0,29.319166666666668,-3.727777777777778,0.5117159922742955,-0.0650619960048986,786.0,70.35713195800781,70.35713195800781,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 04:27:26,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,91.85,92.15,1
92534256,RECORDED,NOT MODIFY,GE84,122002433,MAKAMBA,,T01,BDI,BDI,92534256,,,,,,2022-01-28 00:00:00,,,1,92.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,149,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,MAKAMBA,29,E,48,16.0,4,S,6,8.0,29.80444444444445,-4.102222222222222,0.520185687283279,-0.071597284426255,1515.0,67.05696868896484,67.05696868896484,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 04:27:26,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,91.85,92.15,1
92534268,RECORDED,NOT MODIFY,GE84,122002445,MAKAMBA-1,,T01,BDI,BDI,92534268,,,,,,2022-01-28 00:00:00,,,1,107.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,149,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,MAKAMBA,29,E,48,16.0,4,S,6,8.0,29.80444444444445,-4.102222222222222,0.520185687283279,-0.071597284426255,1515.0,65.89833068847656,65.89833068847656,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 21:19:24,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,107.55,107.85,1
92360873,RECORDED,NOT MODIFY,GE84,120238554,MANG89.4-2020,,T01,BDI,BDI,92360873,,,,,,2022-01-28 00:00:00,,,1,89.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1185,34.0,2511.8864315095802,,,34.0,2.51188643150958,,,v,ND,0.0,,MANGA,29,E,30,57.0,3,S,25,45.0,29.515833333333333,-3.4291666666666667,0.515148473136551,-0.0598502489329712,2512.0,79.33100891113281,79.33100891113281,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 01:55:07,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,89.25,89.55000000000001,1
92534372,RECORDED,MAJOR,GE84,120238555,MANG93.5-2020,,T01,BDI,BDI,92534372,,,,,,2022-01-28 00:00:00,,,1,93.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1185,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MANGA,29,E,30,57.0,3,S,25,45.0,29.515833333333333,-3.4291666666666667,0.515148473136551,-0.0598502489329712,2512.0,86.11392974853516,86.11392974853516,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 05:50:22,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,93.35,93.65,1
92534373,RECORDED,MAJOR,GE84,120238556,MANG100.4-2020,,T01,BDI,BDI,92534373,,,,,,2022-01-28 00:00:00,,,1,100.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1185,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MANGA,29,E,31,0.0,3,S,23,0.0,29.516666666666666,-3.3833333333333333,0.5151630175469842,-0.0590503063591404,2512.0,98.0268096923828,98.0268096923828,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 12:34:38,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,100.25,100.55,1
92534374,RECORDED,MAJOR,GE84,120238557,MANG106.3-2020,,T01,BDI,BDI,92534374,,,,,,2022-01-28 00:00:00,,,1,106.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1175,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MANGA,29,E,31,0.0,3,S,23,0.0,29.516666666666666,-3.3833333333333333,0.5151630175469842,-0.0590503063591404,2512.0,91.4480438232422,91.4480438232422,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 19:28:07,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,106.15,106.45,1
81000162,RECORDED,,GE06D,106501076,BDI201,,DS1,BDI,BDI,81000162,,,,,,2006-06-07 00:00:00,,,1,183.648,,,,,,,,,,BC,,,X7EXF,1536,120.0,803,35.0,3162.2776601683795,35.0,3.1622776601683795,,,,,h,ND,0.0,,MANGA,29,E,31,0.0,3,S,23,0.0,29.516666666666666,-3.3833333333333333,0.5151630175469842,-0.0590503063591404,1903.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:46:55,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC4,6B,,,182.88,184.416,1
92534262,RECORDED,NOT MODIFY,GE84,122002439,BIRIME,,T01,BDI,BDI,92534262,,,,,,2022-01-28 00:00:00,,,1,93.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,629,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MONT BIRIME,30,E,24,9.0,3,S,18,27.0,30.4025,-3.3075,0.5306237258375671,-0.0577267650097114,2052.0,79.81523895263672,79.81523895263672,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 05:34:00,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,93.05,93.35,1
92534264,RECORDED,NOT MODIFY,GE84,122002441,INANZERWE,,T01,BDI,BDI,92534264,,,,,,2022-01-28 00:00:00,,,1,93.8,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,944,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MONT INANZERWE,29,E,44,21.0,4,S,3,51.0,29.739166666666662,-4.064166666666667,0.5190463751326715,-0.070933089683135,2486.0,65.0058822631836,65.0058822631836,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 06:05:55,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,93.65,93.95,1
92534265,RECORDED,NOT MODIFY,GE84,122002442,KABERENGE,,T01,BDI,BDI,92534265,,,,,,2022-01-28 00:00:00,,,1,99.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,1015,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MONT KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,74.46411895751953,74.46411895751953,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 11:35:19,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,99.25,99.55,1
92534261,RECORDED,NOT MODIFY,GE84,122002438,MANGA,,T01,BDI,BDI,92534261,,,,,,2022-01-28 00:00:00,,,1,96.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,1195,33.0,1995.2623149688795,,,33.0,1.9952623149688795,,,v,ND,0.0,,MONT MANGA,29,E,30,57.0,3,S,25,45.0,29.515833333333333,-3.4291666666666667,0.515148473136551,-0.0598502489329712,2512.0,96.9096221923828,96.9096221923828,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 08:56:12,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,96.45,96.75,1
92534263,RECORDED,NOT MODIFY,GE84,122002440,MUTUMBA,,T01,BDI,BDI,92534263,,,,,,2022-01-28 00:00:00,,,1,93.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,515,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,ND,0.0,,MONT MUTUMBA,30,E,2,26.0,2,S,39,52.0,30.04055555555556,-2.6644444444444444,0.52430660357271,-0.0465033282920259,1854.0,74.98330688476562,74.98330688476562,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 06:01:38,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,93.55,93.85,1
81000168,RECORDED,,GE06D,106500871,BDI207,,DS1,BDI,BDI,81000168,,,,,,2006-06-01 00:00:00,,,1,181.936,,,,,,,,,,BC,,,X7EXF,1536,40.0,544,30.0,1000.0,30.0,1.0,,,,,h,ND,0.0,,MPINGA,30,E,8,0.0,3,S,48,0.0,30.133333333333333,-3.8,0.5259258812676157,-0.0663225115757834,1908.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:46:55,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC4,6A,,,181.168,182.704,1
92534285,RECORDED,MAJOR,GE84,84108077,BIRI-87.9-2021,,T01,BDI,BDI,92534285,,,,,,2022-01-28 00:00:00,,,1,87.9,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,614,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MT BIRIME,30,E,24,9.0,3,S,18,27.0,30.4025,-3.3075,0.5306237258375671,-0.0577267650097114,2052.0,95.59053802490234,95.59053802490234,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 00:16:27,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,87.75,88.05000000000001,1
92534331,RECORDED,MAJOR,GE84,115030703,2015-53,,T01,BDI,BDI,92534331,,,,,,2022-01-28 00:00:00,,,1,89.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,614,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MT BIRIME,30,E,24,9.0,3,S,18,27.0,30.4025,-3.3075,0.5306237258375671,-0.0577267650097114,2052.0,98.20008850097656,98.20008850097656,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 01:49:49,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,89.14999999999999,89.45,1
92353913,RECORDED,NOT MODIFY,NTFD_RR,120231594,2015-53,2015-53,TB2,BDI,BDI,92353913,,A,6.0,,2010-01-01 00:00:00,2020-09-19 00:00:00,,RR11.2,1,89.3,,,,NORMAL,,,,,,BC,1,,F3EGN,180,40.0,427,30.0,1000.0,30.0,1.0,,,,,h,ND,0.0,,MT BIRIME,30,E,24,0.0,3,S,18,0.0,30.4,-3.3,0.5305800926062672,-0.0575958653158119,1879.0,,,,2020-09-19 00:00:00,NOTIFIER,2020-11-03 15:59:22,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,89.21,89.39,1
92534286,RECORDED,MAJOR,GE84,84108078,BIR-91-2021,,T01,BDI,BDI,92534286,,,,,,2022-01-28 00:00:00,,,1,91.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,614,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MT BIRIME,30,E,24,9.0,3,S,18,27.0,30.4025,-3.3075,0.5306237258375671,-0.0577267650097114,2052.0,73.07642364501953,73.07642364501953,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 03:30:11,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,90.85,91.15,1
92169841,RECORDED,NOT MODIFY,NTFD_RR,120047005,,,TB2,BDI,BDI,92169841,,A,6.0,,2010-01-01 00:00:00,2020-03-03 00:00:00,,RR11.2,1,91.0,,,,NORMAL,,,,,,BC,1,,F3EGN,180,40.0,4,33.0,1995.2623149688795,33.0,1.9952623149688795,,,,,h,ND,0.0,,MT BIRIME,30,E,24,0.0,3,S,18,0.0,30.4,-3.3,0.5305800926062672,-0.0575958653158119,2060.0,,,,2020-03-03 00:00:00,NOTIFIER,2020-04-21 15:40:00,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,90.91,91.09,1
92534272,RECORDED,MAJOR,GE84,84039544,BIR-94.2-2021,,T01,BDI,BDI,92534272,,,,,,2022-01-28 00:00:00,,,1,94.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,600,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MT BIRIME,30,E,24,9.0,3,S,18,27.0,30.4025,-3.3075,0.5306237258375671,-0.0577267650097114,2060.0,71.0600814819336,71.0600814819336,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 06:31:11,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,94.05,94.35,1
92169850,RECORDED,NOT MODIFY,NTFD_RR,120047014,,,TB2,BDI,BDI,92169850,,A,6.0,,1984-01-01 00:00:00,2020-03-03 00:00:00,,RR11.2,1,94.2,,,,NORMAL,,,,,,BC,1,,F3EGN,180,40.0,600,33.0,1995.2623149688795,33.0,1.9952623149688795,,,,,h,D,0.0,,MT BIRIME,30,E,24,0.0,3,S,18,0.0,30.4,-3.3,0.5305800926062672,-0.0575958653158119,2060.0,,,,2020-03-03 00:00:00,NOTIFIER,2020-04-21 15:40:00,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,94.11,94.29,0
92534273,RECORDED,MAJOR,GE84,84039545,BIR-97.5-2021,,T01,BDI,BDI,92534273,,,,,,2022-01-28 00:00:00,,,1,97.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,427,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MT BIRIME,30,E,24,9.0,3,S,18,27.0,30.4025,-3.3075,0.5306237258375671,-0.0577267650097114,1879.0,87.19427490234375,87.19427490234375,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 09:45:08,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,97.35,97.65,1
92169857,RECORDED,NOT MODIFY,NTFD_RR,120047021,,,TB2,BDI,BDI,92169857,,A,2.0,,1984-01-01 00:00:00,2020-03-03 00:00:00,,RR11.2,1,97.5,,,,NORMAL,,,,,,BC,1,,F3EGN,180,40.0,600,33.0,1995.2623149688795,33.0,1.9952623149688795,,,,,h,D,0.0,,MT BIRIME,30,E,24,0.0,3,S,18,0.0,30.4,-3.3,0.5305800926062672,-0.0575958653158119,2060.0,,,,2020-03-03 00:00:00,NOTIFIER,2020-04-21 15:40:00,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,97.41,97.59,0
92534333,RECORDED,MAJOR,GE84,115030705,2015-54,,T01,BDI,BDI,92534333,,,,,,2022-01-28 00:00:00,,,1,97.9,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,624,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MT BIRIME,30,E,24,9.0,3,S,18,27.0,30.4025,-3.3075,0.5306237258375671,-0.0577267650097114,2052.0,88.34274291992188,88.34274291992188,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 10:07:52,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,97.75,98.05,1
92534332,RECORDED,MAJOR,GE84,115030704,2015-55,,T01,BDI,BDI,92534332,,,,,,2022-01-28 00:00:00,,,1,100.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,614,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MT BIRIME,30,E,24,9.0,3,S,18,27.0,30.4025,-3.3075,0.5306237258375671,-0.0577267650097114,2052.0,96.2879409790039,96.2879409790039,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 12:22:08,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,100.05,100.35,1
92353925,RECORDED,NOT MODIFY,NTFD_RR,120231606,2015-55,2015-55,TB2,BDI,BDI,92353925,,A,6.0,,2007-01-01 00:00:00,2020-09-19 00:00:00,,RR11.2,1,100.2,,,,NORMAL,,,,,,BC,1,,F3EGN,180,30.0,427,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,MT BIRIME,30,E,24,0.0,3,S,18,0.0,30.4,-3.3,0.5305800926062672,-0.0575958653158119,1879.0,,,,2020-09-19 00:00:00,NOTIFIER,2020-11-03 15:59:22,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,100.11,100.29,1
92534334,RECORDED,MAJOR,GE84,115030706,2015-56,,T01,BDI,BDI,92534334,,,,,,2022-01-28 00:00:00,,,1,103.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,40.0,624,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MT BIRIME,30,E,24,9.0,3,S,18,27.0,30.4025,-3.3075,0.5306237258375671,-0.0577267650097114,2052.0,89.95159912109375,89.95159912109375,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 15:48:56,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,103.15,103.45,1
92353929,RECORDED,NOT MODIFY,NTFD_RR,120231610,2015-56,2015-56,TB2,BDI,BDI,92353929,,A,6.0,,2013-01-01 00:00:00,2020-09-19 00:00:00,,RR11.2,1,103.3,,,,NORMAL,,,,,,BC,1,,F3EGN,180,40.0,427,33.0,1995.2623149688795,33.0,1.9952623149688795,,,,,h,ND,0.0,,MT BIRIME,30,E,24,0.0,3,S,18,0.0,30.4,-3.3,0.5305800926062672,-0.0575958653158119,1879.0,,,,2020-09-19 00:00:00,NOTIFIER,2020-11-03 15:59:22,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,103.21,103.39,1
92534284,RECORDED,MAJOR,GE84,84108075,INANZ-101.5,,T01,BDI,BDI,92534284,,,,,,2022-01-28 00:00:00,,,1,101.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,929,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MT INANZERVE,29,E,44,21.0,4,S,3,51.0,29.739166666666662,-4.064166666666667,0.5190463751326715,-0.070933089683135,2486.0,75.07135009765625,75.07135009765625,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 13:46:46,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,101.35,101.65,1
92534326,RECORDED,MAJOR,GE84,115030692,2015-42,,T01,BDI,BDI,92534326,,,,,,2022-01-28 00:00:00,,,1,87.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,919,24.0,251.188643150958,,,24.0,0.251188643150958,,,v,ND,0.0,,MT INANZERWE,29,E,44,25.0,4,S,3,51.0,29.740277777777777,-4.064166666666667,0.519065767679916,-0.070933089683135,2469.0,97.96084594726562,97.96084594726562,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 00:04:31,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,87.55,87.85000000000001,1
